1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Category,Asset,Tag,Description,Purchase Date,Acquisition Date FY,Manufacturer,Model,Serial,Campus,Department,Department Description,Building,Building Name,Room,Name,Purchase,Re-inventory,PO,Chartstring,Cost,Dep Expense,Accum,Book Value,Federal Contrib,Fabricated,Subtype,Life,Prop Code Descr,Class,Class Descr,Floor,Quantity,Condition
,000000023795,00084642,NL410 NODES,6/15/18,2018," AHEAD, LLC",NL410-SAT-S12, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/13/18,PUR1295104,812 1729400 80041168      ,"97,739.30","11,402.93","50,498.65","47,240.65",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023796,00084797,NL410 NODES,6/15/18,2018," AHEAD, LLC",NL410-SAT-S12, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/13/18,PUR1295104,812 1729400 80041168      ,"97,739.30","11,402.93","50,498.65","47,240.65",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023797,00084459,NL410 NODES,6/15/18,2018," AHEAD, LLC",NL410-SAT-S12, ,CH,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8602,Abbott Hall,00230, STEVE KWAK,,9/25/18,PUR1295104,812 1729400 80041168      ,"97,739.30","11,402.93","50,498.65","47,240.65",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000023798,00084460,NL410 NODES,6/15/18,2018," AHEAD, LLC",NL410-SAT-S12, ,CH,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8602,Abbott Hall,00230, STEVE KWAK,,9/25/18,PUR1295104,812 1729400 80041168      ,"97,739.28","11,402.93","50,498.65","47,240.63",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000023803,00084796,R640 SERVERS,6/6/18,2018, DELL,210-AKWU,5Y0XQPZ,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172, STEVE KWAK,,12/13/18,PUR1298762,110 1730300        ,"17,204.00","2,007.11","8,888.71","8,315.29",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023804,00084795,R640 SERVERS,6/6/18,2018, DELL,210-AKWU,5Y0WQPZ,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172, STEVE KWAK,,12/13/18,PUR1298762,110 1730300        ,"17,204.00","2,007.11","8,888.71","8,315.29",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023706,00084668, 400A BREAKER,5/23/18,2018, EATON CORPORATION, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184," SIMMS,THOMAS",,12/14/18,PUR1260643,812 1729400 80041167      ,"10,292.50",600.39,"2,658.89","7,633.61",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000023707,00084669, 400A BREAKER,5/23/18,2018, EATON CORPORATION, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184," SIMMS,THOMAS",,12/14/18,PUR1260643,812 1729400 80041167      ,"10,292.50",600.39,"2,658.89","7,633.61",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000023708,00084670, 400A BREAKER,5/23/18,2018, EATON CORPORATION, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184," SIMMS,THOMAS",,12/14/18,PUR1260643,812 1729400 80041167      ,"10,292.50",600.39,"2,658.89","7,633.61",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000023709,00084671, 400A BREAKER,5/23/18,2018, EATON CORPORATION, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00184," SIMMS,THOMAS",,12/14/18,PUR1260643,812 1729400 80041167      ,"10,292.50",600.39,"2,658.89","7,633.61",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000023490,00084458, FIBER CHANNEL SWITCH,1/16/18,2018, GLASS HOUSE SYS,CISCO MDS,13LM0YZ JPG214700HY,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00226," KWAK,STEVE",,9/25/18,PUR1238010,110 1730300        ,"27,608.00","1,610.49","7,132.09","20,475.91",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,02,1,E
,000000023491,00084457, FIBER CHANNEL SWITCH,1/16/18,2018, GLASS HOUSE SYS,CISCO MDS,13LM0YL JPG214700MV,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00226," KWAK,STEVE",,9/25/18,PUR1238010,110 1730300        ,"27,608.00","1,610.49","7,132.09","20,475.91",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,02,1,E
,000000023769,00084653,SERVER,4/4/18,2018, LENOVO,NX360M5,J121FBT,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1260692,812 1729400 80041167      ,"21,590.50","2,518.88","11,155.08","10,435.42",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023884,00084654,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741D,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"7,793.00",909.16,"4,026.36","3,766.64",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023885,00084664,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741E,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"7,793.00",909.16,"4,026.36","3,766.64",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023886,00084665,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741F,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"7,793.00",909.16,"4,026.36","3,766.64",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023887,00084655,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741G,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"7,793.00",909.16,"4,026.36","3,766.64",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023888,00084663,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741H,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"7,793.00",909.16,"4,026.36","3,766.64",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023889,00084656,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741P,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"9,045.00","1,055.25","4,673.25","4,371.75",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023890,00084657,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J126YLR,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"8,687.00","1,013.46","4,488.26","4,198.74",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023891,00084658,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J126YLT,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"8,687.00","1,013.46","4,488.26","4,198.74",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023892,00084659,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741K,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"8,687.00","1,013.46","4,488.26","4,198.74",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023893,00084660,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741L,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"8,687.00","1,013.46","4,488.26","4,198.74",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023894,00084661,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741M,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"8,687.00","1,013.46","4,488.26","4,198.74",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023895,00084662,SERVER SYSTEM,7/6/18,2018, LENOVO,X3550 M5,J12741N,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172, STEVE KWAK,,12/14/18,PUR1312863,812 1729400 80041167      ,"8,687.00","1,013.46","4,488.26","4,198.74",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021857,00080228,STORAGE APPLIANCE,1/26/16,2016,AHEAD,EMC, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0938630,812 1729400 80041167      ,"326,377.86","38,077.41","299,179.70","27,198.16",0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000018975,00084402,NODE SYSTEM,4/1/14,2014,AHEAD LLC,"NL400-108TB,12GB RAM, 4X1GE",400-201433-0115,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"WALSH, JOHN",,9/27/18,PUR0701299,110 1730300        ,"48,918.49","2,853.55","32,204.63","16,713.86",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000018979,00084531,NODE SYSTEM,4/8/14,2014,AHEAD LLC,"NL400-108TB,12GB RAM, 4X1GE",400-201433-0118,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"WALSH, JOHN",,9/17/18,PUR0702361,110 1730300        ,"48,918.99","2,853.62","32,205.03","16,713.96",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000018980,00084532,NODE SYSTEM,4/8/14,2014,AHEAD LLC,"NL400-108TB,12GB RAM, 4X1GE",400-201433-0117,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"WALSH, JOHN",,9/17/18,PUR0702361,110 1730300        ,"48,918.99","2,853.62","32,205.03","16,713.96",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000019023,00080253,NODE SYSTEM,4/1/14,2014,AHEAD LLC,"NL400-1008TB, 12GB RAM, 4X1GE", ,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00230,"WALSH, JOHN",,,PUR0702361,110 1730300        ,"59,796.71","3,488.17","39,366.21","20,430.50",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,02,1,E
,000000019024,00080252,NODE SYSTEM,4/1/14,2014,AHEAD LLC,"NL400-1008TB, 12GB RAM, 4X1GE", ,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00230,"WALSH, JOHN",,,PUR0702361,110 1730300        ,"59,796.71","3,488.17","39,366.21","20,430.50",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,02,1,E
,000000021404,N0031699,STORAGE APPLIANCE,3/29/16,2016,AHEAD LLC,A100, ,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"KWAK, STEVE",,,PUR0969040,110 1730300        ,"21,851.00","2,549.26","20,030.06","1,820.94",0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022487,N0031831,Isilon Nodes,1/6/17,2017,Ahead LLC, ,JWXYE164600058,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022488,N0031832,Isilon Nodes,1/6/17,2017,Ahead LLC, ,JWXYE164600005,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022489,N0031833,Isilon Nodes,1/6/17,2017,Ahead LLC, ,JWXYE164600157,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022490,N0031834,Isilon Nodes,1/6/17,2017,Ahead LLC, ,JWXYE164600094,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000022491,00081534,Isilon Nodes,1/6/17,2017,Ahead LLC, ,JWXYE164600117,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00240,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000022492,00081535,Isilon Nodes,1/6/17,2017,Ahead LLC, ,JWXYE164600100,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00240,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000022493,00081532,Isilon Nodes,1/6/17,2017,Ahead LLC, ,APMYE164800004,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00240,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000022494,00081533,Isilon Nodes,1/6/17,2017,Ahead LLC, ,APMYE164800005,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00240,"Kwak,Steve",,2/12/18,PUR1078966,110 1730300        ,"72,671.40","8,478.33","52,081.17","20,590.23",0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000019515,00080250,ISILON CLUSTER,8/26/14,2014,"AHEAD, LLC",NL400-144TB/48GB, ,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00240,"WALSH, JOHN",,,PUR0755508,110 1730300        ,"215,899.38",0.00,"215,899.38",0.00,0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,02,1,E
,000000019516,00080248,ISILON CLUSTER,8/26/14,2014,"AHEAD, LLC",NL400-144TB/48GB, ,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0755522,110 1730300        ,"215,899.37",0.00,"215,899.37",0.00,0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021629,00080254,SURGE PROTECTOR,7/28/16,2016,ASCO POWER TECHNOLOGIES,570YC37ANTG1S, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00100H,"SANDSTEDT, PETER",,,PUR1001725,812 1729400 80041168      ,"7,200.00",420.00,"3,300.00","3,900.00",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000009909,00072109,SWITCH,5/18/06,2006,CISCO,MDS9509,130N07B,CH,1730000,Computing Services,8602,Abbott Hall,00236,"BRISENO, REMO",,8/24/12, ,110 1730100        ,"119,013.57",0.00,"119,013.57",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,02,1,E
,000000009916,00070304,STORAGE SWITCH MODULE,8/4/04,2004,CISCO,9500,9509B,EV,1730000,Computing Services,8844,2020 Ridge,00172,"NIELSEN, DANA",,8/30/13, ,110 1730100        ,"92,000.00",0.00,"92,000.00",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,01,1,E
,000000009917,00070305,STORAGE SWITCH MODULE,8/4/04,2004,CISCO,9500,9509A,EV,1730000,Computing Services,8844,2020 Ridge,00172,"NIELSEN, DANA",,8/30/13, ,110 1730100        ,"92,000.00",0.00,"92,000.00",0.00,0.00,,000560,5.0,"EQUIPMENT, TELECOMMUNICATION-5",004,TELECOMMUNICATIONS EQUIPMENT,01,1,E
,000000010907,N0030825,SWITCH,3/25/08,2008,CISCO, ,TAG 70304,EV,1730000,Computing Services,8844,2020 Ridge,00172,"OSTROWKI, RUTHANN",,8/30/13, ,110 1730100        ,"35,149.60",0.00,"35,149.60",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000010908,N0030826,SWITCH,3/25/08,2008,CISCO, ,TAG 70305,EV,1730000,Computing Services,8844,2020 Ridge,00172,"OSTROWKI, RUTHANN",,8/30/13, ,110 1730100        ,"15,529.00",0.00,"15,529.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000010909,N0030827,SWITCH,3/25/08,2008,CISCO, ,TAG 70305,EV,1730000,Computing Services,8844,2020 Ridge,00172,"OSTROWKI, RUTHANN",,8/30/13, ,110 1730100        ,"15,529.00",0.00,"15,529.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000016161,N0031034,Fibre Channel Switching Module,1/11/11,2011,Cisco,MDS-9000,IN TAG 70304,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,Dan Daley,,8/29/13,PUR0267389,110 1730300        ,"14,496.00",0.00,"14,496.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000016162,N0031035,Fibre Channel Switching Module,1/11/11,2011,Cisco,MDS-9000,IN TAG 70304,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,Dan Daley,,8/29/13,PUR0267389,110 1730300        ,"14,496.00",0.00,"14,496.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000022360,N0031815,FUEL POLISHING SYSTEM,4/13/17,2017,CUMMINS NPOWER LLC, , ,EV,1730400,Cyber Service Operations,8844,2020 Ridge,GARAGE,"SIMMS, TOM",,,PUR1108908,110 1730400        ,"16,393.00",956.27,"5,874.17","10,518.83",0.00,,000661,10.0,FLOOR BUFFER & POLISHER-10,012,SHOP EQUIPMENT,X,1,E
,000000022377,N0031816,FUEL POLISHING SYSTEM,3/27/17,2017,CUMMINS NPOWER LLC,STS 7004, ,EV,1730400,Cyber Service Operations,8844,2020 Ridge,GARAGE,"SIMMS, TODD",,,PUR1120344,110 1730400        ,"16,393.00",956.27,"5,874.17","10,518.83",0.00,,000661,10.0,FLOOR BUFFER & POLISHER-10,012,SHOP EQUIPMENT,X,1,E
,000000000969,00074566,SERVER,8/28/08,2008,DELL,PE1950,BNK1YG1,EV,1730000,Computing Services,8844,2020 Ridge,00172,"OSTROWSKI, RUTHANN",,8/30/13, ,171 1060000 10001945 01    ,"5,120.40",0.00,"5,120.40",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000000970,00074567,SERVER,8/28/08,2008,DELL,PE1950,9NK1YG1,EV,1730000,Computing Services,8844,2020 Ridge,00172,"OSTROWSKI, RUTHANN",,8/30/13, ,171 1060000 10001945 01    ,"5,120.40",0.00,"5,120.40",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000001021,00071682,REMOTE CONTROL SWITCH,12/6/05,2006,DELL,2161DS,GSQZQ61,EV,1730000,Computing Services,8844,2020 Ridge,00172,"NIELSEN, DANA",,8/30/13, ,110 1730100        ,"5,174.90",0.00,"5,174.90",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000001022,00071683,REMOTE CONTROL SWITCH,12/6/05,2006,DELL,2161DS,499W481,EV,1730000,Computing Services,8844,2020 Ridge,00172,"NIELSEN, DANA",,8/30/13, ,110 1730100        ,"5,174.90",0.00,"5,174.90",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000001359,00073169,COMPUTER SERVER,6/7/07,2007,DELL,PE1950,FLTHZC1,EV,1730000,Computing Services,8844,2020 Ridge,00172,"NIELSEN, DANA",,8/30/13, ,171 1060000 10001937 01    ,"5,256.00",0.00,"5,256.00",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000001505,00071958,REMOTE CONSOLE SWITCH,3/13/06,2006,DELL,PE2161DS,65GKR81,CH,1730000,Computing Services,8602,Abbott Hall,00236,"WASHINGTON, RICHARD",,6/26/08, ,110 1730100        ,"6,973.74",0.00,"6,973.74",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000011670,00074772,CLUSTER,11/5/08,2009,DELL,XEON E5420,9RZT4H1,EV,1730000,Computing Services,8844,2020 Ridge,00173,"LAKOVITS, JOE",,8/30/13, ,610 4011400 60012496 01    ,"18,976.00",0.00,"18,976.00",0.00,"18,976.00",,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000014238,00075628,SERVER,12/23/09,2010,DELL,R710,93TLJL1,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00242,"OSTROWSKI, RUTHANN",,8/24/12, ,110 1730300        ,"5,566.64",0.00,"5,566.64",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000014242,00075632,SERVER,12/23/09,2010,DELL,R710,83TLJL1,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00242,"OSTROWSKI, RUTHANN",,8/16/13, ,110 1730300        ,"5,566.64",0.00,"5,566.64",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000014258,00075648,SERVER,12/23/09,2010,DELL,R710,72TLJL1,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00242,"OSTROWSKI, RUTHANN",,8/24/12, ,110 1730300        ,"5,566.64",0.00,"5,566.64",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000014259,00075649,SERVER,12/23/09,2010,DELL,R710,62TLJL1,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00242,"OSTROWSKI, RUTHANN",,8/24/12, ,110 1730300        ,"5,566.64",0.00,"5,566.64",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000015325,00076673,Server,12/9/10,2011,Dell,PowerEdge  R710,BTKZLN1,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00230,Dan Daley,,8/24/12,PUR0246885,110 1730300        ,"9,053.91",0.00,"9,053.91",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,002,SCIENTIFIC EQUIPMENT,02,1,E
,000000015330,00076672,Server,12/9/10,2011,Dell,PowerEdge  R710,BTL1MN1,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00230,Dan Daley,,8/24/12,PUR0246885,110 1730300        ,"9,053.91",0.00,"9,053.91",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,002,SCIENTIFIC EQUIPMENT,02,1,E
,000000015518,00076571,Server 128GB,1/13/11,2011,Dell,PowerEdge  R710,JHNPMN1,EV,1730000,Computing Services,8844,2020 Ridge,00172,Shane O'Keeffe,,8/30/13,PUR0263482,171 1721100 10026652      ,"8,699.32",0.00,"8,699.32",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000015526,00076665,Server 128GB,1/13/11,2011,Dell,PowerEdge  R710,JHNNMN1,CH,1730000,Computing Services,8602,Abbott Hall,00230,Dan Daley,,8/24/12,PUR0263482,171 1721100 10026652      ,"8,699.32",0.00,"8,699.32",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000015527,00076664,Server 128GB,1/13/11,2011,Dell,PowerEdge  R710,JHNMMN1,CH,1730000,Computing Services,8602,Abbott Hall,00230,Dan Daley,,8/24/12,PUR0263482,171 1721100 10026652      ,"8,699.32",0.00,"8,699.32",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
,000000015530,00076661,Server 128GB,1/13/11,2011,Dell,PowerEdge  R710,JHNXNN1,CH,1730000,Computing Services,8602,Abbott Hall,00230,Dan Daley,,8/24/12,PUR0263482,171 1721100 10026652      ,"8,699.32",0.00,"8,699.32",0.00,0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,02,1,E
