               name               |           model            |  asset_type  | serial_number 
 FWALKER-3-5-ESW-2                | 3850-STACK                 | SWITCH_STACK | FOC1828U0Q9
 FWALKER-3-6-ESW-3                | 3750-STACK                 | SWITCH_STACK | 0X12
 FWALKER-3-7-ESW-2                | 3850-STACK                 | SWITCH_STACK | FOC1838X156
 FWALKER-3-8-ESW-2                | 3850-STACK                 | SWITCH_STACK | FOC1834X09U
 FWALKER-IDF-ESW-4                | 3850-STACK                 | SWITCH_STACK | FOC1834U0AG
 GARRETT-B-ESW-4                  | 3850-STACK                 | SWITCH_STACK | FCW1903C04C
 GARRETT-LODER-ESW-1              | 3850-STACK                 | SWITCH_STACK | FOC1739U0XH
 HARRIS-L10-ESW-1                 | 3850-STACK                 | SWITCH_STACK | FCW2039C00R
 HEALTH-3-227-ESW-2               | 3850-STACK                 | SWITCH_STACK | FOC2035U0LH
 HEALTH-B-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC2035X0J1
 HOBART-2E-ESW-1                  | 3750-STACK                 | SWITCH_STACK | 0X12
 HOBART-B-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X12
 HOGAN-2142-ESW-1                 | 3750-STACK                 | SWITCH_STACK | FDO1537R0B7
 HOGAN-2142-ESW-3                 | 3850-STACK                 | SWITCH_STACK | FOC2022U1P8
 HOGAN-5-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC2209L1CM
 JACOBS-2-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1525K0UL
 JACOBS-2-ESW-9                   | 3850-STACK                 | SWITCH_STACK | FCW1935D1BY
 JACOBS-3-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1525P148
 JACOBS-4-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1525V0ER
 JACOBS-5-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1715V1RQ
 JACOBS-B-ESW-4                   | 3750-STACK                 | SWITCH_STACK | FDO1528R0GY
 JONES-4-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC2001X1HA
 KEMPER-1-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1813U080
 KEMPER-2-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X17
 KEMPER-3-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X17
 KEMPER-4-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X17
 KRESGE-1332-ESW-1                | 3850-STACK                 | SWITCH_STACK | FCW2025F4B5
 KRESGE-4341-ESW-1                | 3850-STACK                 | SWITCH_STACK | FOC1730V0CE
 LEV-2109B-ESW-1                  | 3750-STACK                 | SWITCH_STACK | 0X0F
 LEV-G158-0G0E12-ESW-1            | 3850-STACK                 | SWITCH_STACK | FOC1740X00K
 LEV-G40B-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X0F
 LEVY-124-ESW-2                   | 3850-STACK                 | SWITCH_STACK | FCW2143C0R5
 LEVY-210-ESW-3                   | 3850-STACK                 | SWITCH_STACK | FOC1903X04S
 LIND-4-ESW-1                     | 3750-STACK                 | SWITCH_STACK | 0X17
 LOCY-B-ESW-1                     | 3750-STACK                 | SWITCH_STACK | FDO1525P13D
 LOUIS-1-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC2035X0H6
 LUNT-2-ESW-2                     | 3750-STACK                 | SWITCH_STACK | FDO1525Z094
 LUNT-B-ESW-1                     | 3850-STACK                 | SWITCH_STACK | FOC1821X08W
 LURIE-1-ESW-2                    | 3850-STACK                 | SWITCH_STACK | FOC2024X07G
 LURIE-10-101-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1748X0BA
 LURIE-11-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC2142X1DT
 LURIE-3-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1739V3C3
 LURIE-4-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1739U0YJ
 LURIE-5-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1739X0X5
 LURIE-6-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1739V3C4
 LURIE-7-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1739X0ZT
 LURIE-8-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1745U1KY
 LURIE-9-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1801Y3ES
 LURIE-B-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1733U05H
 LURIE-SB-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1519R17H
 MAB-B-ESW-1                      | 3750-STACK                 | SWITCH_STACK | 0X17
 MAINLIB-1171-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1828U16Z
 MAINLIB-1180-ESW-3               | 3850-STACK                 | SWITCH_STACK | FOC1832X1EW
 MAINLIB-1210-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1833U04X
 MAINLIB-1702-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1752X0D1
 MAINLIB-2394-ESW-1               | 3750-STACK                 | SWITCH_STACK | FDO1525P1DY
 MAINLIB-3694-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1829X14N
 MAINLIB-3794-ESW-1               | 3750-STACK                 | SWITCH_STACK | FDO1536K19V
 MAINLIB-5394-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1838U14M
 MAINLIB-IDF-ESW-1                | 3850-STACK                 | SWITCH_STACK | FCW1838C18E
 MCCORMICK-391-ESW-2              | 3850-STACK                 | SWITCH_STACK | FOC1814U08M
 MCCORMICK-B-081-ESW-1            | 3850-STACK                 | SWITCH_STACK | FOC1833X0NP
 MCGAW-1-ESW-1                    | 3750-STACK                 | SWITCH_STACK | FDO1522P217
 MCGAW-1232A-01B-ESW-1            | 3850-STACK                 | SWITCH_STACK | FCW2142F1GF
 MCGAW-2-316-ESW-1                | 3750-STACK                 | SWITCH_STACK | FDO1522R16K
 MCGAW-8262-ESW-3                 | 3850-STACK                 | SWITCH_STACK | FCW1926D13M
 MCGAW-8515-ESW-3                 | 3850-STACK                 | SWITCH_STACK | FCW2038C1JK
 MCGAW-B-SL1RM-ESW-1              | 3850-STACK                 | SWITCH_STACK | FCW2038C1AZ
 MCGAW-M-408-ESW-1                | 3750-STACK                 | SWITCH_STACK | FDO1522V1RZ
 MCGAW-M-408-ESW-2                | 3850-STACK                 | SWITCH_STACK | FOC2038X1F3
 MCMANUS-GARAGE-ESW-1             | 3750-STACK                 | SWITCH_STACK | 0X17
 MCMANUS-GARAGE-ESW-2             | 3850-STACK                 | SWITCH_STACK | FOC1911U088
 MCMANUS-GARAGE-ESW-3             | 3750-STACK                 | SWITCH_STACK | 0X17
 MCMANUS-GARAGE-ESW-4             | 3850-STACK                 | SWITCH_STACK | FOC1919U04G
 MCMANUS-GARAGE-ESW-5             | 3750-STACK                 | SWITCH_STACK | 0X17
 MCMANUS-LAB-S-ESW-1              | 3750-STACK                 | SWITCH_STACK | FDO1537V0B2
 MCTRIB-2-ESW-4                   | 3850-STACK                 | SWITCH_STACK | FCW2104D0V6
 MCTRIB-4-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC2143U0PJ
 MCULL-223-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW2001D1AA
 MCULL-2D-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X17
 MCULL-4C-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X17
 MCULL-4D-ESW-1                   | 3750-STACK                 | SWITCH_STACK | 0X17
 MILLAR-B-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FCW2143C0MQ
 MORT-1-ESW-2                     | 3750-STACK                 | SWITCH_STACK | FDO1525K0PL
 MORT-1-ESW-3                     | 3850-STACK                 | SWITCH_STACK | FCW2038C18N
 MUDD-1148-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC2120X0V9
 MUDD-1148-ESW-2                  | 3850-STACK                 | SWITCH_STACK | FCW2131D04E
 MUDD-2250-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW2119C1CM
 MUDD-3010-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC2142X1EA
 MUDD-3250-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC2224X0X1
 NANO-1-ESW-1                     | 3750-STACK                 | SWITCH_STACK | FDO1537R0ZQ
 NANO-1-ESW-3                     | 3850-STACK                 | SWITCH_STACK | FOC1901X18L
 NANO-2-ESW-1                     | 3850-STACK                 | SWITCH_STACK | FCW1901D046
 NANO-3-ESW-1                     | 3850-STACK                 | SWITCH_STACK | FCW1901D04Q
 NANO-4-ESW-1                     | 3850-STACK                 | SWITCH_STACK | FOC1850X17Q
 NANO-IDF-ESW-2                   | 3850-STACK                 | SWITCH_STACK | FOC2143U0EX
 NGARAGE-1288-ESW-1               | 3850-STACK                 | SWITCH_STACK | FCW1823C0PC
 NGARAGE-1635-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1807U0Q7
 NMQUAD-B-ESW-1                   | 3850-STACK                 | SWITCH_STACK | 0X12
 NORRIS-1-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1752U0JN
 NORRIS-2-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1748U058
 NORRIS-3-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1522V1RW
 NORRIS-B-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1717P2JH
 NORRIS-G-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1524K1FD
 OBSRVTY-B-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW2120C0QT
 OGLC-IDF-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1537R0AT
 PANCOE-1-ESW-1                   | 3750-STACK                 | SWITCH_STACK | FDO1527P1ZW
 PANCOE-2-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FCW1901C187
 PANCOE-3-ESW-4                   | 3750-STACK                 | SWITCH_STACK | FDO1522K11R
 PANCOE-4-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1903U0MT
 PANCOE-B-ESW-5                   | 3850-STACK                 | SWITCH_STACK | FOC2038U1DS
 REGSTN-IDF-ESW-1                 | 3850-STACK                 | SWITCH_STACK | FOC1910U1KB
 ROGERS-B-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FCW1933C0NY
 RUBFF-244-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1748Y2NM
 RUBFF-251-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1823U14Q
 RUBFF-281-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1834C0DE
 RUBFF-313-ESW-4                  | 3850-STACK                 | SWITCH_STACK | FCW1830C00B
 RUBFF-THORNE-ESW-1               | 3850-STACK                 | SWITCH_STACK | FOC1814U089
 RYAN-2-ESW-1                     | 3850-STACK                 | SWITCH_STACK | FOC2002X017
 RYAN-BASEBALL-ESW-1              | 3850-STACK                 | SWITCH_STACK | FOC2033X1BU
 RYAN-IDF-ESW-3                   | 3750-STACK                 | SWITCH_STACK | FDO1637P2MN
 RYAN-PRESSBOX-ESW-1              | 3850-STACK                 | SWITCH_STACK | FOC1926X0PT
 RYAN-TICKETOFF-ESW-1             | 3850-STACK                 | SWITCH_STACK | FCW2001D0KT
 SARGENT-1N-ESW-1                 | 3850-STACK                 | SWITCH_STACK | FOC1803Y5X7
 SARGENT-3N-ESW-1                 | 3850-STACK                 | SWITCH_STACK | FCW1918D06Q
 SCOTT-IDF-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1801U0JV
 SEARLE-10-405-ESW-1              | 3750-STACK                 | SWITCH_STACK | FDO1650X00K
 SEARLE-10-405-ESW-2              | 3850-STACK                 | SWITCH_STACK | FCW2001C0VU
 SEARLE-2-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FCW2143D0SM
 SEARLE-4-580-ESW-2               | 3850-STACK                 | SWITCH_STACK | FCW2001C1DB
 SEARLE-4-580-ESW-3               | 3850-STACK                 | SWITCH_STACK | FCW1823C169
 SEAWEST-224-ESW-1                | 3850-STACK                 | SWITCH_STACK | FCW1824C03Q
 SEAWEST-B-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1833C04H
 SILVERMAN-2509-ESW-1             | 3850-STACK                 | SWITCH_STACK | FCW1903D02P
 SILVERMAN-4509-ESW-1             | 3850-STACK                 | SWITCH_STACK | FOC1903U0NT
 SILVERMAN-B506-ESW-1             | 3850-STACK                 | SWITCH_STACK | FCW1903D0F7
 SLIVKA-IDF-ESW-1                 | 3750-STACK                 | SWITCH_STACK | FDO1522R16P
 SMQUAD-B-ESW-1                   | 3850-STACK                 | SWITCH_STACK | 0X12
 SPAC-1-ESW-1                     | 3850-STACK                 | SWITCH_STACK | FCW2052C14U
 SWIFT-ANNEX-ESW-1                | 3850-STACK                 | SWITCH_STACK | FOC2050U04P
 SWIFT-B-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC2038X1ED
 SWIFT-B-ESW-11                   | 3850-STACK                 | SWITCH_STACK | FCW2044D0V9
 TARRY-11-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1748U04U
 TARRY-12-ESW-2                   | 3850-STACK                 | SWITCH_STACK | FOC1740U07U
 TARRY-14-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1806U047
 TARRY-15-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FOC1743U1A0
 TARRY-16-ESW-1                   | 3850-STACK                 | SWITCH_STACK | FJB2332G0RB
 TARRY-4-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1801U0MN
 TARRY-9-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FOC1749U06W
 TARRY-9-ESW-2                    | 3850-STACK                 | SWITCH_STACK | FOC2229X1NR
 TARRY-IDF-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW2120C0C8
 TARRY-IDF-ESW-3                  | 3850-STACK                 | SWITCH_STACK | FOC1807Y5H0
 TECH-A129-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1525P1F9
 TECH-A184-01G-ESW-1              | 3850-STACK                 | SWITCH_STACK | FCW2232F0F2
 TECH-A384-03E-ESW-1              | 3850-STACK                 | SWITCH_STACK | FOC2220U00D
 TECH-AG29-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1528K0EE
 TECH-B280-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1629R4Q3
 TECH-B280-ESW-2                  | 3750-STACK                 | SWITCH_STACK | FDO1610Z0GN
 TECH-B329-ESW-6                  | 3850-STACK                 | SWITCH_STACK | FCW2220C0A0
 TECH-CG11-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1832C17M
 TECH-E128-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1838X14V
 TECH-E228-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1838U152
 TECH-E328-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1528R0H5
 TECH-EB28-ESW-2                  | 3850-STACK                 | SWITCH_STACK | FOC1838X130
 TECH-EG28-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1828C0SV
 TECH-EG28-ESW-5                  | 3750-STACK                 | SWITCH_STACK | 0X0F
 TECH-F145-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1838C182
 TECH-F257-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1838C17Q
 TECH-F257-ESW-6                  | 3750-STACK                 | SWITCH_STACK | FDO1650P1AU
 TECH-F286-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1629R4PV
 TECH-F286-ESW-2                  | 3750-STACK                 | SWITCH_STACK | FDO1706R1M9
 TECH-FG47-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1838U14X
 TECH-G115-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1650P171
 TECH-G213-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1828C0SA
 TECH-GG15-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1820X17E
 TECH-H114-ESW-2                  | 3750-STACK                 | SWITCH_STACK | FDO1522V1EQ
 TECH-H214-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1828X0TL
 TECH-HG16-ESW-2                  | 3750-STACK                 | SWITCH_STACK | FDO1513P0DA
 TECH-J212-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1925D0TB
 TECH-K165-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1834X0JR
 TECH-K265-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FCW1838C17K
 TECH-K365-ESW-1                  | 3750-STACK                 | SWITCH_STACK | 0X0F
 TECH-KB65-ESW-1                  | 3750-STACK                 | SWITCH_STACK | 0X0F
 TECH-KG65-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1851X0FL
 TECH-L328-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1829X111
 TECH-L328-ESW-2                  | 3850-STACK                 | SWITCH_STACK | FOC1749U06V
 TECH-L585-ESW-1                  | 3750-STACK                 | SWITCH_STACK | 0X0F
 TECH-LG83-ESW-3                  | 3850-STACK                 | SWITCH_STACK | FOC2238U0U0
 TECH-M117-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1652R1MQ
 TECH-M217-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1433K015
 TECH-M317-ESW-1                  | 3850-STACK                 | SWITCH_STACK | FOC1901X18C
 TECH-M422-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1536K16F
 TECH-MG17-ESW-1                  | 3750-STACK                 | SWITCH_STACK | FDO1716R1AS
 TIC-3-ESW-1                      | 3850-STACK                 | SWITCH_STACK | FCW2142C1RU
 WARD-1-280-GHSL-ESW-2            | 3850-STACK                 | SWITCH_STACK | FOC2142U1LV
 WARD-10-ESW-1                    | 3850-STACK                 | SWITCH_STACK | FCW1820C0GH
